v8-version,4,6,85,28,0
timer-event-start,"V8.IcMiss",19477
timer-event-end,"V8.IcMiss",19481
timer-event-start,"V8.IcMiss",19483
timer-event-end,"V8.IcMiss",19487
timer-event-start,"V8.ParseMicroSeconds",19551
timer-event-end,"V8.ParseMicroSeconds",20493
timer-event-start,"V8.CompileMicroSeconds",20504
timer-event-start,"V8.CompileFullCode",20594
timer-event-start,"V8.CompileFullCode",20645
code-creation,Stub,2,0x65b7ab26420,462,"FastNewContextStub"
code-creation,Stub,2,0x65b7ab26600,746,"FastNewClosureStub"
code-creation,Stub,6,0x65b7ab26900,514,"LoadICTrampolineStub"
code-creation,Stub,2,0x65b7ab26b20,524,"CallConstructStub_Recording"
code-creation,StoreInitialize,9,0x65b7ab26d40,123,"args_count: 0"
code-creation,Stub,8,0x65b7ab26dc0,634,"CallICStub(args(1), METHOD, "
code-creation,Stub,8,0x65b7ab27040,113,"CallICTrampolineStub"
timer-event-end,"V8.CompileFullCode",21147
code-creation,Function,0,0x65b7ab270c0,3732," native runtime.js:16:10",0x3f00d20427c0,~
timer-event-end,"V8.CompileFullCode",21217
code-creation,Script,0,0x65b7ab27f60,284,"native runtime.js",0x3f00d2042920,~
timer-event-end,"V8.CompileMicroSeconds",21225
timer-event-start,"V8.IcMiss",21258
timer-event-end,"V8.IcMiss",21267
timer-event-start,"V8.IcMiss",21269
timer-event-end,"V8.IcMiss",21271
timer-event-start,"V8.IcMiss",21273
timer-event-end,"V8.IcMiss",21275
timer-event-start,"V8.IcMiss",21277
timer-event-end,"V8.IcMiss",21279
timer-event-start,"V8.IcMiss",21292
code-creation,StorePreMonomorphic,9,0x65b7ab28080,123,"args_count: 0"
timer-event-end,"V8.IcMiss",21302
timer-event-start,"V8.IcMiss",21304
timer-event-end,"V8.IcMiss",21307
timer-event-start,"V8.IcMiss",21309
timer-event-end,"V8.IcMiss",21311
timer-event-start,"V8.IcMiss",21315
timer-event-end,"V8.IcMiss",21317
timer-event-start,"V8.IcMiss",21319
timer-event-end,"V8.IcMiss",21321
timer-event-start,"V8.IcMiss",21323
timer-event-end,"V8.IcMiss",21325
timer-event-start,"V8.IcMiss",21327
timer-event-end,"V8.IcMiss",21329
timer-event-start,"V8.IcMiss",21331
timer-event-end,"V8.IcMiss",21333
timer-event-start,"V8.IcMiss",21335
timer-event-end,"V8.IcMiss",21337
timer-event-start,"V8.IcMiss",21339
timer-event-end,"V8.IcMiss",21341
timer-event-start,"V8.IcMiss",21342
timer-event-end,"V8.IcMiss",21345
timer-event-start,"V8.IcMiss",21346
timer-event-end,"V8.IcMiss",21348
timer-event-start,"V8.IcMiss",21350
timer-event-end,"V8.IcMiss",21352
timer-event-start,"V8.IcMiss",21354
timer-event-end,"V8.IcMiss",21356
timer-event-start,"V8.IcMiss",21358
timer-event-end,"V8.IcMiss",21360
timer-event-start,"V8.IcMiss",21411
timer-event-end,"V8.IcMiss",21419
timer-event-start,"V8.IcMiss",21422
timer-event-end,"V8.IcMiss",21424
timer-event-start,"V8.IcMiss",21426
timer-event-end,"V8.IcMiss",21428
timer-event-start,"V8.IcMiss",21430
timer-event-end,"V8.IcMiss",21432
timer-event-start,"V8.IcMiss",21434
timer-event-end,"V8.IcMiss",21436
timer-event-start,"V8.IcMiss",21471
timer-event-end,"V8.IcMiss",21486
timer-event-start,"V8.IcMiss",21489
timer-event-end,"V8.IcMiss",21491
timer-event-start,"V8.IcMiss",21493
timer-event-end,"V8.IcMiss",21495
timer-event-start,"V8.IcMiss",21498
timer-event-end,"V8.IcMiss",21500
timer-event-start,"V8.IcMiss",21502
timer-event-end,"V8.IcMiss",21504
timer-event-start,"V8.IcMiss",21506
timer-event-end,"V8.IcMiss",21508
timer-event-start,"V8.IcMiss",21510
timer-event-end,"V8.IcMiss",21512
timer-event-start,"V8.IcMiss",21514
timer-event-end,"V8.IcMiss",21516
timer-event-start,"V8.IcMiss",21518
timer-event-end,"V8.IcMiss",21520
timer-event-start,"V8.IcMiss",21522
timer-event-end,"V8.IcMiss",21524
timer-event-start,"V8.IcMiss",21526
timer-event-end,"V8.IcMiss",21528
timer-event-start,"V8.IcMiss",21530
timer-event-end,"V8.IcMiss",21532
timer-event-start,"V8.IcMiss",21534
timer-event-end,"V8.IcMiss",21536
timer-event-start,"V8.IcMiss",21538
timer-event-end,"V8.IcMiss",21540
timer-event-start,"V8.IcMiss",21542
timer-event-end,"V8.IcMiss",21544
timer-event-start,"V8.IcMiss",21546
timer-event-end,"V8.IcMiss",21548
timer-event-start,"V8.IcMiss",21550
timer-event-end,"V8.IcMiss",21552
timer-event-start,"V8.IcMiss",21554
timer-event-end,"V8.IcMiss",21556
timer-event-start,"V8.IcMiss",21586
timer-event-end,"V8.IcMiss",21593
timer-event-start,"V8.IcMiss",21596
timer-event-end,"V8.IcMiss",21600
timer-event-start,"V8.IcMiss",21603
timer-event-end,"V8.IcMiss",21607
timer-event-start,"V8.IcMiss",21611
timer-event-end,"V8.IcMiss",21615
timer-event-start,"V8.IcMiss",21618
timer-event-end,"V8.IcMiss",21622
timer-event-start,"V8.IcMiss",21625
timer-event-end,"V8.IcMiss",21629
timer-event-start,"V8.IcMiss",21632
timer-event-end,"V8.IcMiss",21636
timer-event-start,"V8.IcMiss",21639
timer-event-end,"V8.IcMiss",21643
timer-event-start,"V8.IcMiss",21646
timer-event-end,"V8.IcMiss",21650
timer-event-start,"V8.IcMiss",21652
timer-event-end,"V8.IcMiss",21656
timer-event-start,"V8.IcMiss",21658
timer-event-end,"V8.IcMiss",21662
timer-event-start,"V8.IcMiss",21665
timer-event-end,"V8.IcMiss",21668
timer-event-start,"V8.IcMiss",21671
timer-event-end,"V8.IcMiss",21674
timer-event-start,"V8.IcMiss",21677
timer-event-end,"V8.IcMiss",21681
timer-event-start,"V8.IcMiss",21683
timer-event-end,"V8.IcMiss",21687
timer-event-start,"V8.IcMiss",21689
timer-event-end,"V8.IcMiss",21692
timer-event-start,"V8.IcMiss",21695
timer-event-end,"V8.IcMiss",21699
timer-event-start,"V8.IcMiss",21702
timer-event-end,"V8.IcMiss",21706
timer-event-start,"V8.IcMiss",21734
timer-event-end,"V8.IcMiss",21739
timer-event-start,"V8.ParseLazyMicroSeconds",21757
timer-event-end,"V8.ParseLazyMicroSeconds",21801
timer-event-start,"V8.CompileFullCode",21816
timer-event-end,"V8.CompileFullCode",21835
code-creation,LazyCompile,0,0x65b7ab28100,268,"ExportToRuntime native prologue.js:12:25",0x3f00d203d758,~
timer-event-start,"V8.IcMiss",21867
timer-event-end,"V8.IcMiss",21881
timer-event-start,"V8.IcMiss",21884
timer-event-end,"V8.IcMiss",21886
timer-event-start,"V8.ParseLazyMicroSeconds",21890
timer-event-end,"V8.ParseLazyMicroSeconds",21903
timer-event-start,"V8.CompileFullCode",21908
code-creation,Stub,8,0x65b7ab28220,533,"CallICStub(args(1), FUNCTION, "
code-creation,Stub,8,0x65b7ab28440,113,"CallICTrampolineStub"
timer-event-end,"V8.CompileFullCode",21939
code-creation,LazyCompile,0,0x65b7ab284c0,220,"Export native prologue.js:9:16",0x3f00d203d570,~
timer-event-start,"V8.ParseLazyMicroSeconds",21949
timer-event-end,"V8.ParseLazyMicroSeconds",21962
timer-event-start,"V8.CompileFullCode",21969
timer-event-end,"V8.CompileFullCode",21977
code-creation,LazyCompile,0,0x65b7ab285a0,260," native runtime.js:615:18",0x3f00d2042218,~
timer-event-start,"V8.IcMiss",21985
timer-event-end,"V8.IcMiss",22010
timer-event-start,"V8.IcMiss",22012
timer-event-end,"V8.IcMiss",22015
timer-event-start,"V8.IcMiss",22017
timer-event-end,"V8.IcMiss",22020
timer-event-start,"V8.ParseMicroSeconds",22083
timer-event-end,"V8.ParseMicroSeconds",22224
timer-event-start,"V8.CompileMicroSeconds",22231
timer-event-start,"V8.CompileFullCode",22244
timer-event-start,"V8.CompileFullCode",22252
code-creation,Stub,2,0x65b7ab286c0,362,"FastNewContextStub"
timer-event-end,"V8.CompileFullCode",22398
code-creation,Function,0,0x65b7ab28840,556," native code-stubs.js:2:10",0x3f00d20437b8,~
timer-event-end,"V8.CompileFullCode",22418
code-creation,Script,0,0x65b7ab28a80,244,"native code-stubs.js",0x3f00d20438f8,~
timer-event-end,"V8.CompileMicroSeconds",22425
timer-event-start,"V8.IcMiss",22431
timer-event-end,"V8.IcMiss",22437
timer-event-start,"V8.IcMiss",22439
timer-event-end,"V8.IcMiss",22441
timer-event-start,"V8.IcMiss",22443
timer-event-end,"V8.IcMiss",22446
api,Context::New
timer-event-start,"V8.ParseMicroSeconds",22696
timer-event-end,"V8.ParseMicroSeconds",23033
timer-event-start,"V8.CompileMicroSeconds",23041
timer-event-start,"V8.CompileFullCode",23065
timer-event-start,"V8.CompileFullCode",23076
timer-event-end,"V8.CompileFullCode",23157
code-creation,Function,0,0x65b7ab28b80,1260," native prologue.js:2:10",0x3f00d2048248,~
timer-event-end,"V8.CompileFullCode",23211
code-creation,Script,0,0x65b7ab29080,244,"native prologue.js",0x3f00d2048388,~
timer-event-end,"V8.CompileMicroSeconds",23218
timer-event-start,"V8.IcMiss",23232
timer-event-end,"V8.IcMiss",23238
timer-event-start,"V8.IcMiss",23240
timer-event-end,"V8.IcMiss",23242
timer-event-start,"V8.IcMiss",23244
timer-event-end,"V8.IcMiss",23246
timer-event-start,"V8.IcMiss",23248
timer-event-end,"V8.IcMiss",23250
timer-event-start,"V8.IcMiss",23251
timer-event-end,"V8.IcMiss",23254
timer-event-start,"V8.IcMiss",23255
timer-event-end,"V8.IcMiss",23258
timer-event-start,"V8.IcMiss",23259
timer-event-end,"V8.IcMiss",23262
timer-event-start,"V8.IcMiss",23263
timer-event-end,"V8.IcMiss",23266
timer-event-start,"V8.IcMiss",23268
timer-event-end,"V8.IcMiss",23270
timer-event-start,"V8.IcMiss",23272
timer-event-end,"V8.IcMiss",23274
timer-event-start,"V8.IcMiss",23276
timer-event-end,"V8.IcMiss",23278
timer-event-start,"V8.IcMiss",23280
timer-event-end,"V8.IcMiss",23282
timer-event-start,"V8.IcMiss",23284
timer-event-end,"V8.IcMiss",23286
timer-event-start,"V8.IcMiss",23287
timer-event-end,"V8.IcMiss",23290
timer-event-start,"V8.ParseMicroSeconds",23298
timer-event-end,"V8.ParseMicroSeconds",24062
timer-event-start,"V8.CompileMicroSeconds",24073
timer-event-start,"V8.CompileFullCode",24137
timer-event-start,"V8.CompileFullCode",24165
timer-event-end,"V8.CompileFullCode",24250
code-creation,Function,0,0x65b7ab29180,3732," native runtime.js:16:10",0x3f00d204b710,~
timer-event-end,"V8.CompileFullCode",24313
code-creation,Script,0,0x65b7ab2a020,284,"native runtime.js",0x3f00d204b870,~
timer-event-end,"V8.CompileMicroSeconds",24320
timer-event-start,"V8.IcMiss",24344
timer-event-end,"V8.IcMiss",24350
timer-event-start,"V8.IcMiss",24352
timer-event-end,"V8.IcMiss",24354
timer-event-start,"V8.IcMiss",24356
timer-event-end,"V8.IcMiss",24358
timer-event-start,"V8.IcMiss",24360
timer-event-end,"V8.IcMiss",24362
timer-event-start,"V8.IcMiss",24375
timer-event-end,"V8.IcMiss",24381
timer-event-start,"V8.IcMiss",24384
timer-event-end,"V8.IcMiss",24389
timer-event-start,"V8.IcMiss",24392
timer-event-end,"V8.IcMiss",24440
timer-event-start,"V8.IcMiss",24445
timer-event-end,"V8.IcMiss",24449
timer-event-start,"V8.IcMiss",24452
timer-event-end,"V8.IcMiss",24455
timer-event-start,"V8.IcMiss",24459
timer-event-end,"V8.IcMiss",24462
timer-event-start,"V8.IcMiss",24465
timer-event-end,"V8.IcMiss",24469
timer-event-start,"V8.IcMiss",24472
timer-event-end,"V8.IcMiss",24476
timer-event-start,"V8.IcMiss",24479
timer-event-end,"V8.IcMiss",24483
timer-event-start,"V8.IcMiss",24486
timer-event-end,"V8.IcMiss",24489
timer-event-start,"V8.IcMiss",24490
timer-event-end,"V8.IcMiss",24492
timer-event-start,"V8.IcMiss",24509
timer-event-end,"V8.IcMiss",24511
timer-event-start,"V8.IcMiss",24513
timer-event-end,"V8.IcMiss",24515
timer-event-start,"V8.IcMiss",24517
timer-event-end,"V8.IcMiss",24519
timer-event-start,"V8.IcMiss",24521
timer-event-end,"V8.IcMiss",24523
timer-event-start,"V8.IcMiss",24551
timer-event-end,"V8.IcMiss",24555
timer-event-start,"V8.IcMiss",24557
timer-event-end,"V8.IcMiss",24560
timer-event-start,"V8.IcMiss",24561
timer-event-end,"V8.IcMiss",24564
timer-event-start,"V8.IcMiss",24565
timer-event-end,"V8.IcMiss",24567
timer-event-start,"V8.IcMiss",24569
timer-event-end,"V8.IcMiss",24571
timer-event-start,"V8.IcMiss",24573
timer-event-end,"V8.IcMiss",24575
timer-event-start,"V8.IcMiss",24577
timer-event-end,"V8.IcMiss",24579
timer-event-start,"V8.IcMiss",24581
timer-event-end,"V8.IcMiss",24583
timer-event-start,"V8.IcMiss",24585
timer-event-end,"V8.IcMiss",24587
timer-event-start,"V8.IcMiss",24589
timer-event-end,"V8.IcMiss",24591
timer-event-start,"V8.IcMiss",24593
timer-event-end,"V8.IcMiss",24595
timer-event-start,"V8.IcMiss",24597
timer-event-end,"V8.IcMiss",24599
timer-event-start,"V8.IcMiss",24601
timer-event-end,"V8.IcMiss",24603
timer-event-start,"V8.IcMiss",24604
timer-event-end,"V8.IcMiss",24607
timer-event-start,"V8.IcMiss",24608
timer-event-end,"V8.IcMiss",24610
timer-event-start,"V8.IcMiss",24612
timer-event-end,"V8.IcMiss",24614
timer-event-start,"V8.IcMiss",24616
timer-event-end,"V8.IcMiss",24618
timer-event-start,"V8.IcMiss",24620
timer-event-end,"V8.IcMiss",24622
timer-event-start,"V8.IcMiss",24624
timer-event-end,"V8.IcMiss",24626
timer-event-start,"V8.IcMiss",24628
timer-event-end,"V8.IcMiss",24630
timer-event-start,"V8.IcMiss",24632
timer-event-end,"V8.IcMiss",24634
timer-event-start,"V8.IcMiss",24636
timer-event-end,"V8.IcMiss",24638
timer-event-start,"V8.IcMiss",24640
timer-event-end,"V8.IcMiss",24642
timer-event-start,"V8.IcMiss",24644
timer-event-end,"V8.IcMiss",24646
timer-event-start,"V8.IcMiss",24648
timer-event-end,"V8.IcMiss",24650
timer-event-start,"V8.IcMiss",24651
timer-event-end,"V8.IcMiss",24654
timer-event-start,"V8.IcMiss",24655
timer-event-end,"V8.IcMiss",24657
timer-event-start,"V8.IcMiss",24659
timer-event-end,"V8.IcMiss",24661
timer-event-start,"V8.IcMiss",24663
timer-event-end,"V8.IcMiss",24665
timer-event-start,"V8.IcMiss",24667
timer-event-end,"V8.IcMiss",24669
timer-event-start,"V8.IcMiss",24671
timer-event-end,"V8.IcMiss",24673
timer-event-start,"V8.IcMiss",24675
timer-event-end,"V8.IcMiss",24677
timer-event-start,"V8.IcMiss",24679
timer-event-end,"V8.IcMiss",24681
timer-event-start,"V8.IcMiss",24682
timer-event-end,"V8.IcMiss",24685
timer-event-start,"V8.IcMiss",24687
timer-event-end,"V8.IcMiss",24689
timer-event-start,"V8.IcMiss",24691
timer-event-end,"V8.IcMiss",24693
timer-event-start,"V8.IcMiss",24694
timer-event-end,"V8.IcMiss",24697
timer-event-start,"V8.IcMiss",24698
timer-event-end,"V8.IcMiss",24700
timer-event-start,"V8.IcMiss",24702
timer-event-end,"V8.IcMiss",24704
timer-event-start,"V8.IcMiss",24706
timer-event-end,"V8.IcMiss",24708
timer-event-start,"V8.IcMiss",24710
timer-event-end,"V8.IcMiss",24712
timer-event-start,"V8.IcMiss",24727
timer-event-end,"V8.IcMiss",24729
timer-event-start,"V8.ParseLazyMicroSeconds",24735
timer-event-end,"V8.ParseLazyMicroSeconds",24756
timer-event-start,"V8.CompileFullCode",24776
timer-event-end,"V8.CompileFullCode",24793
code-creation,LazyCompile,0,0x65b7ab2a140,268,"ExportToRuntime native prologue.js:12:25",0x3f00d2047790,~
timer-event-start,"V8.IcMiss",24805
timer-event-end,"V8.IcMiss",24813
timer-event-start,"V8.IcMiss",24816
timer-event-end,"V8.IcMiss",24819
timer-event-start,"V8.ParseLazyMicroSeconds",24822
timer-event-end,"V8.ParseLazyMicroSeconds",24834
timer-event-start,"V8.CompileFullCode",24840
timer-event-end,"V8.CompileFullCode",24852
code-creation,LazyCompile,0,0x65b7ab2a260,220,"Export native prologue.js:9:16",0x3f00d20476e8,~
timer-event-start,"V8.ParseLazyMicroSeconds",24861
timer-event-end,"V8.ParseLazyMicroSeconds",24874
timer-event-start,"V8.CompileFullCode",24880
timer-event-end,"V8.CompileFullCode",24896
code-creation,LazyCompile,0,0x65b7ab2a340,260," native runtime.js:615:18",0x3f00d204b168,~
timer-event-start,"V8.IcMiss",24904
timer-event-end,"V8.IcMiss",24909
timer-event-start,"V8.IcMiss",24911
timer-event-end,"V8.IcMiss",24914
timer-event-start,"V8.IcMiss",24916
timer-event-end,"V8.IcMiss",24919
timer-event-start,"V8.ParseMicroSeconds",24987
timer-event-end,"V8.ParseMicroSeconds",26912
timer-event-start,"V8.CompileMicroSeconds",26932
timer-event-start,"V8.CompileFullCode",27134
timer-event-start,"V8.CompileFullCode",27166
code-creation,Stub,2,0x65b7ab2a460,1374,"FastNewContextStub"
code-creation,Stub,2,0x65b7ab2a9c0,1560,"FastCloneShallowArrayStub"
code-creation,Stub,2,0x65b7ab2afe0,1819,"RecordWriteStub"
code-creation,Stub,8,0x65b7ab2b700,634,"CallICStub(args(2), METHOD, "
code-creation,Stub,8,0x65b7ab2b980,113,"CallICTrampolineStub"
code-creation,Stub,8,0x65b7ab2ba00,634,"CallICStub(args(3), METHOD, "
code-creation,Stub,8,0x65b7ab2bc80,113,"CallICTrampolineStub"
code-creation,Stub,8,0x65b7ab2bd00,634,"CallICStub(args(4), METHOD, "
code-creation,Stub,8,0x65b7ab2bf80,113,"CallICTrampolineStub"
code-creation,Stub,2,0x65b7ab2c000,608,"MathPowStub"
timer-event-end,"V8.CompileFullCode",28308
code-creation,Function,0,0x65b7ab2c260,12580," native v8natives.js:2:10",0x3f00d2055c48,~
timer-event-end,"V8.CompileFullCode",28425
code-creation,Script,0,0x65b7ab2f3a0,244,"native v8natives.js",0x3f00d2055d88,~
timer-event-end,"V8.CompileMicroSeconds",28433
timer-event-start,"V8.IcMiss",28476
timer-event-end,"V8.IcMiss",28483
timer-event-start,"V8.IcMiss",28485
timer-event-end,"V8.IcMiss",28487
timer-event-start,"V8.IcMiss",28489
timer-event-end,"V8.IcMiss",28492
timer-event-start,"V8.IcMiss",28493
timer-event-end,"V8.IcMiss",28496
timer-event-start,"V8.IcMiss",28497
timer-event-end,"V8.IcMiss",28499
timer-event-start,"V8.IcMiss",28501
timer-event-end,"V8.IcMiss",28504
timer-event-start,"V8.IcMiss",28516
timer-event-end,"V8.IcMiss",28518
timer-event-start,"V8.ParseLazyMicroSeconds",28522
timer-event-end,"V8.ParseLazyMicroSeconds",28560
timer-event-start,"V8.CompileFullCode",28576
timer-event-end,"V8.CompileFullCode",28603
code-creation,LazyCompile,0,0x65b7ab2f4a0,268,"Import native prologue.js:16:16",0x3f00d2047838,~
timer-event-start,"V8.IcMiss",28627
timer-event-end,"V8.IcMiss",28636
timer-event-start,"V8.IcMiss",28638
timer-event-end,"V8.IcMiss",28652
timer-event-start,"V8.ParseLazyMicroSeconds",28658
timer-event-end,"V8.ParseLazyMicroSeconds",28678
timer-event-start,"V8.CompileFullCode",28686
timer-event-end,"V8.CompileFullCode",28725
code-creation,LazyCompile,0,0x65b7ab2f5c0,220,"ImportNow native prologue.js:20:19",0x3f00d20478e0,~
timer-event-start,"V8.ParseLazyMicroSeconds",28746
timer-event-end,"V8.ParseLazyMicroSeconds",28771
timer-event-start,"V8.CompileFullCode",28787
timer-event-end,"V8.CompileFullCode",28811
code-creation,LazyCompile,0,0x65b7ab2f6a0,356," native v8natives.js:23:21",0x3f00d2053fd8,~
timer-event-start,"V8.IcMiss",28826
timer-event-end,"V8.IcMiss",28845
timer-event-start,"V8.IcMiss",28847
timer-event-end,"V8.IcMiss",28849
timer-event-start,"V8.IcMiss",28867
timer-event-end,"V8.IcMiss",28870
timer-event-start,"V8.ParseLazyMicroSeconds",28878
timer-event-end,"V8.ParseLazyMicroSeconds",28890
timer-event-start,"V8.CompileFullCode",28895
timer-event-end,"V8.CompileFullCode",28914
code-creation,LazyCompile,0,0x65b7ab2f820,268,"ImportFromExperimental native prologue.js:23:32",0x3f00d2047988,~
timer-event-start,"V8.IcMiss",28921
timer-event-end,"V8.IcMiss",28925
timer-event-start,"V8.IcMiss",28927
timer-event-end,"V8.IcMiss",28929
timer-event-start,"V8.IcMiss",29079
timer-event-end,"V8.IcMiss",29091
timer-event-start,"V8.ParseLazyMicroSeconds",29096
timer-event-end,"V8.ParseLazyMicroSeconds",29135
timer-event-start,"V8.CompileFullCode",29145
code-creation,Stub,6,0x65b7ab2f940,514,"LoadICTrampolineStub"
code-creation,Stub,7,0x65b7ab2fb60,393,"KeyedLoadICTrampolineStub"
code-creation,Stub,12,0x65b7ab2fd00,173,"CompareICStub"
timer-event-end,"V8.CompileFullCode",29223
code-creation,LazyCompile,0,0x65b7ab2fdc0,672,"InstallConstants native prologue.js:37:26",0x3f00d2047ad8,~
timer-event-start,"V8.IcMiss",29252
api,load,"Array","length"
timer-event-end,"V8.IcMiss",29261
timer-event-start,"V8.IcMiss",29263
timer-event-start,"V8.ParseLazyMicroSeconds",29267
timer-event-end,"V8.ParseLazyMicroSeconds",29302
code-disable-optimization,"SAR","Call to a JavaScript runtime function"
timer-event-start,"V8.CompileFullCode",29315
code-creation,Stub,2,0x65b7ab30060,234,"CallFunctionStub_Args1"
code-creation,Stub,12,0x65b7ab30160,173,"CompareICStub"
timer-event-end,"V8.CompileFullCode",29355
code-creation,LazyCompile,0,0x65b7ab30220,652,"SAR native runtime.js:248:13",0x3f00d20499c8,
timer-event-end,"V8.IcMiss",29399
timer-event-start,"V8.IcMiss",29410
api,load,"Array","length"
timer-event-end,"V8.IcMiss",29419
timer-event-start,"V8.IcMiss",29423
code-creation,Stub,12,0x65b7ab304c0,195,"CompareICStub"
timer-event-end,"V8.IcMiss",29446
timer-event-start,"V8.IcMiss",29449
code-creation,Stub,3,0x65b7ab305a0,272,"LoadFastElementStub"
timer-event-end,"V8.IcMiss",29563
timer-event-start,"V8.IcMiss",29566
timer-event-start,"V8.ParseLazyMicroSeconds",29571
timer-event-end,"V8.ParseLazyMicroSeconds",29615
code-disable-optimization,"ADD","Call to a JavaScript runtime function"
timer-event-start,"V8.CompileFullCode",29629
code-creation,Stub,2,0x65b7ab306c0,1033,"StringAddStub_CheckBoth_NotTenured"
code-creation,Stub,2,0x65b7ab30ae0,234,"CallFunctionStub_Args2"
timer-event-end,"V8.CompileFullCode",30131
code-creation,LazyCompile,0,0x65b7ab30be0,956,"ADD native runtime.js:110:13",0x3f00d2048ca8,
timer-event-end,"V8.IcMiss",30150
timer-event-start,"V8.IcMiss",30153
timer-event-end,"V8.IcMiss",30157
timer-event-start,"V8.IcMiss",30165
timer-event-end,"V8.IcMiss",30168
timer-event-start,"V8.IcMiss",30170
code-creation,Stub,3,0x65b7ab30fa0,112,"LoadFieldStub"
api,load,"Array","length"
timer-event-end,"V8.IcMiss",30250
timer-event-start,"V8.IcMiss",30255
timer-event-end,"V8.IcMiss",30259
timer-event-start,"V8.ParseLazyMicroSeconds",30290
timer-event-end,"V8.ParseLazyMicroSeconds",30449
timer-event-start,"V8.CompileFullCode",30466
code-creation,Stub,8,0x65b7ab31020,533,"CallICStub(args(2), FUNCTION, "
code-creation,Stub,8,0x65b7ab31240,113,"CallICTrampolineStub"
timer-event-end,"V8.CompileFullCode",30520
code-creation,LazyCompile,0,0x65b7ab312c0,752,"InstallFunctions native prologue.js:48:26",0x3f00d2047b80,~
timer-event-start,"V8.IcMiss",30533
api,load,"Array","length"
timer-event-end,"V8.IcMiss",30541
timer-event-start,"V8.IcMiss",30544
timer-event-end,"V8.IcMiss",30548
timer-event-start,"V8.IcMiss",30551
api,load,"Array","length"
timer-event-end,"V8.IcMiss",30557
timer-event-start,"V8.IcMiss",30559
timer-event-end,"V8.IcMiss",30562
timer-event-start,"V8.IcMiss",30564
timer-event-end,"V8.IcMiss",30568
timer-event-start,"V8.IcMiss",30571
timer-event-end,"V8.IcMiss",30574
timer-event-start,"V8.IcMiss",30576
timer-event-end,"V8.IcMiss",30579
timer-event-start,"V8.ParseLazyMicroSeconds",30583
timer-event-end,"V8.ParseLazyMicroSeconds",30616
timer-event-start,"V8.CompileFullCode",30625
timer-event-end,"V8.CompileFullCode",30642
code-creation,LazyCompile,0,0x65b7ab315c0,404,"SetFunctionName native prologue.js:27:25",0x3f00d2047a30,~
timer-event-start,"V8.IcMiss",30661
timer-event-end,"V8.IcMiss",30665
timer-event-start,"V8.IcMiss",30668
api,load,"Array","length"
timer-event-end,"V8.IcMiss",30675
timer-event-start,"V8.IcMiss",30681
timer-event-end,"V8.IcMiss",30684
timer-event-start,"V8.ParseLazyMicroSeconds",30708
timer-event-end,"V8.ParseLazyMicroSeconds",30764
timer-event-start,"V8.CompileFullCode",30785
code-creation,Stub,14,0x65b7ab31760,151,"ToBooleanStub(None)"
code-creation,Stub,12,0x65b7ab31800,173,"CompareICStub"
code-creation,Stub,2,0x65b7ab318c0,203,"ToNumberStub"
timer-event-end,"V8.CompileFullCode",30890
code-creation,LazyCompile,0,0x65b7ab319a0,1204,"SetUpLockedPrototype native prologue.js:81:30",0x3f00d2047d78,~
timer-event-start,"V8.IcMiss",30910
api,load,"Function","prototype"
